Date,Symbol,Open,High,Low,Close,Volume From,Volume To
735930.0,BTCUSD,359.99,360.0,351.09,355.94,5518.0,1960030.5
735931.0,BTCUSD,355.94,373.63,354.26,371.04,5194.56,1886836.8
735932.0,BTCUSD,371.04,382.87,367.0,378.23,11431.2,4295141.92
735933.0,BTCUSD,378.23,378.94,354.6,362.56,9357.22,3423256.15
735934.0,BTCUSD,362.56,363.06,349.59,360.23,8231.07,2933751.25
735935.0,BTCUSD,360.23,369.99,356.52,361.33,7200.93,2616658.73
735936.0,BTCUSD,361.33,364.85,355.43,363.25,5828.13,2105311.65
735937.0,BTCUSD,363.25,390.0,363.25,387.0,8615.5,3238953.02
735938.0,BTCUSD,387.0,401.01,375.22,393.26,9400.68,3688924.73
735939.0,BTCUSD,393.26,397.57,383.0,395.28,7450.8,2925052.19
735940.0,BTCUSD,395.28,409.2,386.69,409.2,6706.2,2650822.8
735941.0,BTCUSD,409.2,425.0,401.0,417.44,14296.19,5923286.43
735942.0,BTCUSD,417.44,419.5,408.0,416.18,6848.2,2848181.35
735943.0,BTCUSD,416.18,452.73,415.67,451.34,13066.6,5707813.63
735944.0,BTCUSD,451.34,469.34,403.0,436.01,28635.94,12493274.54
735945.0,BTCUSD,436.01,443.83,419.42,436.29,6428.01,2801886.68
735946.0,BTCUSD,436.29,450.0,429.12,441.98,160540.99,71246836.97
735947.0,BTCUSD,441.98,464.95,441.77,463.64,10524.31,4804681.48
735948.0,BTCUSD,463.64,464.73,440.0,453.63,35969.03,16373751.57
735949.0,BTCUSD,453.63,456.33,446.01,455.5,6187.21,2802476.5
735950.0,BTCUSD,455.5,465.1,453.28,462.5,4930.71,2269506.57
735951.0,BTCUSD,462.5,465.6,451.58,460.9,6946.83,3201413.25
735952.0,BTCUSD,460.9,461.4,430.0,442.26,8251.43,3677038.1
735953.0,BTCUSD,442.26,444.44,424.66,436.61,6840.03,2975490.47
735954.0,BTCUSD,436.61,442.0,432.58,434.88,6466.68,2824300.2
735955.0,BTCUSD,434.88,445.11,428.29,443.77,7455.28,3269700.45
735956.0,BTCUSD,443.77,460.0,442.0,456.0,7020.69,3188793.34
735957.0,BTCUSD,456.0,458.99,450.01,456.09,3442.71,1567809.63
735958.0,BTCUSD,456.09,458.29,410.0,419.76,13272.92,5695782.79
735959.0,BTCUSD,419.76,429.85,410.02,425.01,5562.86,2343122.3
735960.0,BTCUSD,425.01,429.9,418.0,421.28,6864.21,2913800.23
735961.0,BTCUSD,421.28,433.0,419.31,432.59,6013.97,2564563.51
735962.0,BTCUSD,432.59,434.99,422.35,428.2,5066.16,2176128.38
735963.0,BTCUSD,428.2,434.0,419.04,430.12,6396.83,2735415.63
735964.0,BTCUSD,430.12,437.15,427.92,435.43,3894.26,1686757.39
735965.0,BTCUSD,435.43,437.56,432.41,435.74,3278.08,1426939.51
735966.0,BTCUSD,435.74,435.88,425.02,432.51,3920.35,1688824.56
735967.0,BTCUSD,432.51,435.79,431.37,433.42,5836.26,2532533.29
735968.0,BTCUSD,433.42,435.51,430.0,432.67,5120.61,2218755.4
735969.0,BTCUSD,432.67,433.46,428.15,432.44,5369.1,2318672.51
735970.0,BTCUSD,432.44,458.68,430.21,458.49,12531.7,5637785.2
735971.0,BTCUSD,458.49,464.4,447.53,454.06,9564.11,4368140.37
735972.0,BTCUSD,454.06,456.0,447.66,451.07,4194.88,1896757.44
735973.0,BTCUSD,451.07,451.45,442.96,449.14,3885.82,1736428.18
735974.0,BTCUSD,449.14,452.65,445.88,449.33,5572.68,2503083.94
735975.0,BTCUSD,449.33,449.49,445.22,446.57,5739.9,2567018.77
735976.0,BTCUSD,446.57,446.57,425.0,432.68,9754.5,4212281.54
735977.0,BTCUSD,432.68,435.27,428.0,429.69,5499.3,2375810.73
735978.0,BTCUSD,429.69,430.67,359.8,373.43,27319.74,10862409.27
735979.0,BTCUSD,373.43,387.81,350.92,386.57,18198.94,6743136.29
735980.0,BTCUSD,386.57,391.0,378.42,381.01,8757.44,3377012.19
735981.0,BTCUSD,381.01,386.1,370.1,383.14,8946.25,3399845.35
735982.0,BTCUSD,383.14,385.5,370.0,375.96,8030.16,3046483.04
735983.0,BTCUSD,375.96,425.1,369.0,413.88,13499.26,5361492.24
735984.0,BTCUSD,413.88,424.78,403.21,408.97,9143.04,3777526.39
735985.0,BTCUSD,408.97,413.99,373.86,383.01,13321.19,5228249.9
735986.0,BTCUSD,383.01,398.72,380.26,389.52,6279.09,2450742.09
735987.0,BTCUSD,389.52,406.93,385.0,403.45,3630.65,1451785.99
735988.0,BTCUSD,403.45,403.94,386.41,392.91,6384.0,2516592.93
735989.0,BTCUSD,392.91,397.0,387.78,389.21,6856.0,2694178.75
735990.0,BTCUSD,389.21,397.18,388.77,394.93,6264.62,2469329.53
735991.0,BTCUSD,394.93,395.0,377.12,379.96,8864.29,3408772.87
735992.0,BTCUSD,379.96,385.05,363.25,379.39,11940.43,4488371.77
735993.0,BTCUSD,379.39,382.04,375.0,379.23,4283.56,1623147.42
735994.0,BTCUSD,379.23,382.5,367.33,369.82,5059.48,1913002.46
735995.0,BTCUSD,369.82,379.0,365.0,370.62,8101.5,3012667.05
735996.0,BTCUSD,370.62,374.41,370.58,372.85,6889.93,2568773.99
735997.0,BTCUSD,372.85,373.01,365.63,367.0,6937.95,2570982.85
735998.0,BTCUSD,367.0,390.63,366.96,390.08,8968.44,3404242.55
735999.0,BTCUSD,390.08,390.49,382.99,384.46,7303.25,2818899.27
736000.0,BTCUSD,384.46,384.54,370.05,374.92,6314.53,2375552.75
736001.0,BTCUSD,374.92,379.81,373.24,377.77,4054.75,1525629.4
736002.0,BTCUSD,377.77,379.35,370.5,370.68,7080.05,2654777.81
736003.0,BTCUSD,370.68,374.93,370.13,372.9,8438.16,3139974.15
736004.0,BTCUSD,372.9,383.34,371.87,378.56,9666.55,3636013.93
736005.0,BTCUSD,378.56,379.5,361.1,376.89,10074.12,3779575.26
736006.0,BTCUSD,376.89,382.0,376.51,381.97,6215.18,2360918.55
736007.0,BTCUSD,381.97,396.0,381.26,388.37,5660.69,2198312.71
736008.0,BTCUSD,388.37,404.54,388.2,404.53,7458.72,2973028.96
736009.0,BTCUSD,404.53,409.09,394.03,399.11,6695.34,2693303.79
736010.0,BTCUSD,399.11,407.5,390.0,406.89,5323.92,2150298.0
736011.0,BTCUSD,406.89,420.13,405.69,416.26,8502.56,3528038.43
736012.0,BTCUSD,416.26,423.2,414.24,421.32,6479.33,2715762.02
736013.0,BTCUSD,421.32,422.0,416.0,419.06,5578.81,2340007.53
736014.0,BTCUSD,419.06,444.03,418.87,441.89,9441.56,4075360.79
736015.0,BTCUSD,441.89,448.7,426.01,438.15,7102.0,3102226.52
736016.0,BTCUSD,438.15,439.0,431.12,436.9,4932.6,2152669.15
736017.0,BTCUSD,436.9,440.9,414.16,420.03,9076.31,3868142.62
736018.0,BTCUSD,420.03,425.6,410.0,422.79,6934.44,2920576.74
736019.0,BTCUSD,422.79,426.4,418.6,423.75,6142.27,2596770.14
736020.0,BTCUSD,423.75,427.5,419.53,427.5,6217.74,2631134.89
736021.0,BTCUSD,427.5,434.97,427.5,432.51,5949.61,2570563.82
736022.0,BTCUSD,432.51,436.07,423.0,433.69,5071.23,2182767.92
736023.0,BTCUSD,433.69,442.0,431.13,436.45,7535.1,3287254.43
736024.0,BTCUSD,436.45,437.78,427.5,432.4,7349.19,3184550.69
736025.0,BTCUSD,432.4,435.36,423.35,423.69,6890.75,2967208.52
736026.0,BTCUSD,423.69,424.12,408.63,418.82,12228.78,5105670.76
736027.0,BTCUSD,418.82,422.21,405.5,408.93,8492.44,3535081.86
736028.0,BTCUSD,408.93,409.12,381.09,396.79,14742.66,5847569.98
736029.0,BTCUSD,396.79,409.27,385.01,403.48,7664.91,3074340.76
736030.0,BTCUSD,403.48,418.74,395.0,415.43,9434.21,3845660.52
736031.0,BTCUSD,415.43,416.33,407.4,411.23,7850.91,3232928.14
736032.0,BTCUSD,411.23,414.0,408.75,412.83,5410.66,2226880.23
736033.0,BTCUSD,412.83,416.52,410.71,416.24,7970.87,3300034.87
736034.0,BTCUSD,416.24,421.0,414.97,418.81,7040.51,2946607.88
736035.0,BTCUSD,418.81,421.3,406.52,410.33,6891.43,2846821.99
736036.0,BTCUSD,410.33,416.38,410.01,413.15,4431.74,1828890.19
736037.0,BTCUSD,413.15,415.84,411.61,414.01,6549.22,2708187.38
736038.0,BTCUSD,414.01,416.94,412.48,414.65,7532.52,3126788.55
736039.0,BTCUSD,414.65,416.39,413.0,415.93,6308.13,2618854.02
736040.0,BTCUSD,415.93,419.75,415.7,418.5,6120.06,2559459.47
736041.0,BTCUSD,418.5,418.75,399.21,409.96,8382.0,3447830.71
736042.0,BTCUSD,409.96,411.0,404.72,410.55,4852.39,1980200.71
736043.0,BTCUSD,410.55,415.34,409.36,413.58,4477.72,1843773.44
736044.0,BTCUSD,413.58,413.97,406.89,411.38,6084.87,2494190.41
736045.0,BTCUSD,411.38,417.79,410.68,416.42,6117.22,2541950.63
736046.0,BTCUSD,416.42,418.99,413.95,417.3,5342.24,2226803.98
736047.0,BTCUSD,417.3,417.72,412.79,413.76,4794.87,1993751.26
736048.0,BTCUSD,413.76,416.7,410.0,416.57,4875.68,2021080.87
736049.0,BTCUSD,416.57,417.77,414.37,416.7,3682.76,1533781.53
736050.0,BTCUSD,416.7,426.5,416.35,425.03,4594.78,1940155.25
736051.0,BTCUSD,425.03,425.36,419.63,422.42,5492.02,2320926.19
736052.0,BTCUSD,422.42,424.62,407.75,416.5,7317.48,3047246.14
736053.0,BTCUSD,416.5,416.5,407.56,412.5,5765.16,2380073.51
736054.0,BTCUSD,412.5,417.6,412.07,416.44,5344.55,2218841.86
736055.0,BTCUSD,416.44,417.5,414.12,417.33,5212.94,2170486.57
736056.0,BTCUSD,417.33,420.5,416.91,419.9,3991.16,1673424.93
736057.0,BTCUSD,419.9,420.8,418.33,420.07,3187.89,1337848.34
736058.0,BTCUSD,420.07,421.0,417.58,419.31,5277.54,2212959.07
736059.0,BTCUSD,419.31,423.43,418.01,422.18,5604.98,2361396.67
736060.0,BTCUSD,422.18,423.0,420.61,421.57,5243.72,2213157.47
736061.0,BTCUSD,421.57,422.74,419.41,421.58,4917.13,2072431.63
736062.0,BTCUSD,421.58,424.65,415.71,418.97,6506.86,2743775.38
736063.0,BTCUSD,418.97,419.79,415.51,419.49,3511.16,1468945.96
736064.0,BTCUSD,419.49,423.99,419.44,423.48,2948.7,1244909.01
736065.0,BTCUSD,423.48,424.0,420.15,423.28,5009.04,2117125.41
736066.0,BTCUSD,423.28,429.77,423.1,428.27,6812.33,2907201.42
736067.0,BTCUSD,428.27,429.4,423.59,425.53,5787.14,2468462.78
736068.0,BTCUSD,425.53,428.0,424.52,426.1,4617.53,1966406.52
736069.0,BTCUSD,426.1,431.1,425.72,430.92,4175.37,1791181.48
736070.0,BTCUSD,430.92,434.89,430.53,434.72,1730.36,748087.54
736071.0,BTCUSD,434.72,434.72,434.72,434.72,0.0,0.0
736072.0,BTCUSD,434.72,434.72,429.1,429.57,139.8,60031.95
736073.0,BTCUSD,429.57,438.2,429.22,436.87,6212.91,2681613.14
736074.0,BTCUSD,436.87,444.07,436.04,442.85,7114.19,3128412.21
736075.0,BTCUSD,442.85,453.8,441.99,452.65,7531.59,3365996.83
736076.0,BTCUSD,452.65,453.0,445.07,448.29,6870.06,3082191.18
736077.0,BTCUSD,448.29,455.69,447.03,453.94,4481.16,2019150.36
736078.0,BTCUSD,453.94,465.0,453.58,463.85,6180.74,2840688.36
736079.0,BTCUSD,463.85,472.38,454.65,467.41,9306.65,4325319.17
736080.0,BTCUSD,467.41,472.11,464.01,470.37,7344.64,3441487.73
736081.0,BTCUSD,470.37,470.79,440.94,446.85,10691.12,4909118.45
736082.0,BTCUSD,446.85,451.51,434.79,451.3,7939.68,3536917.29
736083.0,BTCUSD,451.3,458.83,448.5,457.74,5909.5,2679310.19
736084.0,BTCUSD,457.74,459.44,450.13,453.48,4567.43,2083035.19
736085.0,BTCUSD,453.48,457.07,451.55,456.51,2816.73,1281722.26
736086.0,BTCUSD,456.51,457.63,440.02,445.61,7490.69,3350422.52
736087.0,BTCUSD,445.61,453.29,443.61,452.68,5775.57,2592096.64
736088.0,BTCUSD,452.68,453.23,446.76,449.06,4753.32,2136179.35
736089.0,BTCUSD,449.06,451.56,447.0,450.39,5325.87,2393275.71
736090.0,BTCUSD,450.39,463.73,448.84,462.87,6193.93,2820386.46
736091.0,BTCUSD,462.87,464.0,459.55,462.2,3402.33,1570250.33
736092.0,BTCUSD,462.2,465.0,457.5,461.91,3177.35,1464937.58
736093.0,BTCUSD,461.91,465.9,459.41,464.24,5737.41,2652946.26
736094.0,BTCUSD,464.24,465.0,448.2,452.92,4304.4,1975875.9
736095.0,BTCUSD,456.92,458.65,452.5,454.46,4844.47,2207185.42
736096.0,BTCUSD,454.46,456.57,449.27,455.83,6050.97,2738690.74
736097.0,BTCUSD,455.83,458.03,453.84,457.49,5241.18,2391925.8
736098.0,BTCUSD,457.49,459.83,456.0,458.99,3392.13,1553409.24
736099.0,BTCUSD,458.99,463.62,458.49,462.26,3196.59,1472135.58
736100.0,BTCUSD,462.26,462.26,451.48,456.78,5923.76,2712753.4
736101.0,BTCUSD,456.78,457.49,452.2,453.62,5953.21,2711130.67
736102.0,BTCUSD,453.62,457.88,452.86,455.19,5391.97,2459796.85
736103.0,BTCUSD,455.19,456.41,440.1,442.41,7798.06,3501193.65
736104.0,BTCUSD,442.41,445.5,435.0,444.27,7675.16,3394436.43
736105.0,BTCUSD,444.27,446.99,441.88,446.14,3918.03,1745637.84
736106.0,BTCUSD,446.14,446.45,440.89,442.54,3726.99,1655241.02
736107.0,BTCUSD,442.54,445.59,440.79,444.88,5542.63,2458963.61
736108.0,BTCUSD,444.88,448.5,440.5,446.5,6001.0,2677125.41
736109.0,BTCUSD,446.5,452.42,445.99,451.78,6037.6,2716614.34
736110.0,BTCUSD,451.78,454.99,449.0,454.68,5587.71,2527076.0
736111.0,BTCUSD,454.68,476.75,454.35,470.94,9644.73,4522675.23
736112.0,BTCUSD,470.94,539.49,470.04,528.04,11586.13,5788352.77
736113.0,BTCUSD,528.04,549.99,492.35,524.7,9381.73,4930193.25
736114.0,BTCUSD,524.7,541.0,519.0,533.0,5894.76,3131497.89
736115.0,BTCUSD,533.0,544.9,520.01,531.47,8448.61,4496495.27
736116.0,BTCUSD,531.47,541.5,524.39,536.99,5478.68,2922686.73
736117.0,BTCUSD,536.99,541.2,531.86,538.53,6248.35,3349006.03
736118.0,BTCUSD,538.53,578.0,535.96,570.0,10135.11,5672990.35
736119.0,BTCUSD,570.0,594.64,564.29,575.56,6847.53,3944860.78
736120.0,BTCUSD,575.56,585.0,570.22,574.86,4866.6,2811921.79
736121.0,BTCUSD,574.86,588.15,574.0,585.99,6635.45,3869493.69
736122.0,BTCUSD,585.99,590.95,483.78,579.33,9110.13,5289902.04
736123.0,BTCUSD,579.33,583.99,572.96,583.23,5751.01,3330702.3
736124.0,BTCUSD,583.23,583.5,574.0,578.56,4719.51,2730407.8
736125.0,BTCUSD,578.56,581.0,573.5,579.5,5432.41,3141476.68
736126.0,BTCUSD,579.5,596.12,579.48,595.82,4463.04,2615377.16
736127.0,BTCUSD,595.82,687.71,595.82,674.26,18409.56,11852640.28
736128.0,BTCUSD,674.26,720.0,663.55,706.0,15500.22,10740029.7
736129.0,BTCUSD,706.0,706.45,650.02,684.9,12050.21,8228610.4
736130.0,BTCUSD,684.9,696.03,673.0,694.83,7656.06,5256442.86
736131.0,BTCUSD,694.83,777.68,693.1,770.21,16649.33,12322269.68
736132.0,BTCUSD,770.21,778.49,709.01,753.0,13928.19,10451683.63
736133.0,BTCUSD,753.0,785.15,734.8,760.08,9677.71,7341652.9
736134.0,BTCUSD,760.08,771.92,744.77,767.98,5413.23,4106127.6
736135.0,BTCUSD,767.98,768.99,702.0,730.42,9099.01,6780381.01
736136.0,BTCUSD,730.42,730.42,628.6,669.99,25171.26,17039092.22
736137.0,BTCUSD,669.99,679.99,590.12,594.68,14351.89,9215679.86
736138.0,BTCUSD,594.68,637.89,544.13,630.87,21194.12,12631517.21
736139.0,BTCUSD,630.87,700.0,628.16,668.6,18903.55,12639701.32
736140.0,BTCUSD,668.6,699.0,650.0,677.72,7561.42,5138558.54
736141.0,BTCUSD,677.72,677.72,625.01,639.13,5565.32,3597993.06
736142.0,BTCUSD,639.13,659.98,630.0,650.31,6616.65,4270256.27
736143.0,BTCUSD,650.31,663.53,638.0,647.63,5798.99,3776746.69
736144.0,BTCUSD,647.63,648.73,630.02,639.22,6421.22,4098114.99
736145.0,BTCUSD,639.22,675.0,635.14,672.45,7731.39,5091051.39
736146.0,BTCUSD,672.45,688.99,667.0,680.61,6673.16,4525534.12
736147.0,BTCUSD,680.61,701.85,676.92,701.23,4907.19,3391323.72
736148.0,BTCUSD,701.23,705.25,651.0,669.0,6215.11,4199341.12
736149.0,BTCUSD,669.0,683.69,653.16,679.0,4199.62,2827572.02
736150.0,BTCUSD,679.0,682.37,662.51,668.45,5141.85,3461775.69
736151.0,BTCUSD,668.45,680.79,665.0,678.0,5543.33,3736947.04
736152.0,BTCUSD,678.0,683.44,611.94,640.3,12156.93,7798258.05
736153.0,BTCUSD,640.3,666.54,638.04,666.5,10981.41,7141159.48
736154.0,BTCUSD,666.5,667.33,608.0,658.78,9520.73,6202949.98
736155.0,BTCUSD,658.78,659.25,641.0,652.54,3699.48,2407231.52
736156.0,BTCUSD,652.54,664.27,648.11,651.7,4630.65,3023090.24
736157.0,BTCUSD,651.7,675.5,648.6,674.02,10423.17,6859929.91
736158.0,BTCUSD,674.02,674.19,657.5,662.57,21618.43,14361603.83
736159.0,BTCUSD,662.57,663.99,640.0,661.41,4955.76,3266545.25
736160.0,BTCUSD,661.41,669.98,660.54,668.28,4686.98,3119097.11
736161.0,BTCUSD,668.28,669.99,662.01,666.45,2872.13,1915312.44
736162.0,BTCUSD,666.45,680.99,665.95,679.08,3819.81,2573871.67
736163.0,BTCUSD,679.08,684.94,670.0,675.4,4582.8,3108008.62
736164.0,BTCUSD,675.4,676.87,666.17,673.89,3733.43,2510801.57
736165.0,BTCUSD,673.89,674.99,664.6,667.94,3486.04,2335170.04
736166.0,BTCUSD,667.94,668.4,661.39,667.73,3919.21,2609755.05
736167.0,BTCUSD,667.73,669.94,647.59,653.69,7254.06,4791082.4
736168.0,BTCUSD,653.69,662.35,652.81,658.19,4498.7,2960209.02
736169.0,BTCUSD,658.19,666.37,655.01,660.27,3383.4,2233680.61
736170.0,BTCUSD,660.27,664.13,653.77,657.39,3970.26,2611713.27
736171.0,BTCUSD,657.39,658.99,645.0,657.73,6215.23,4068730.74
736172.0,BTCUSD,657.73,658.99,646.56,657.04,5288.49,3462044.31
736173.0,BTCUSD,657.04,659.97,654.1,656.67,3888.88,2555946.76
736174.0,BTCUSD,656.67,659.0,651.0,657.27,4269.56,2803924.32
736175.0,BTCUSD,657.27,658.98,652.95,656.32,2979.62,1957560.08
736176.0,BTCUSD,656.32,657.0,622.08,623.14,5869.42,3745793.18
736177.0,BTCUSD,623.14,629.34,600.0,603.97,7951.79,4918231.38
736178.0,BTCUSD,603.97,613.38,483.0,515.38,14299.83,8254371.69
736179.0,BTCUSD,515.38,576.0,515.0,576.0,20710.53,11417833.73
736180.0,BTCUSD,576.0,599.95,562.11,585.0,9496.02,5521038.79
736181.0,BTCUSD,585.0,592.87,570.39,582.98,5558.28,3219513.82
736182.0,BTCUSD,582.98,590.99,574.5,590.98,3890.34,2268098.84
736183.0,BTCUSD,590.98,598.65,587.2,593.9,3244.91,1927584.02
736184.0,BTCUSD,593.9,595.99,590.0,591.91,3721.63,2208433.23
736185.0,BTCUSD,591.91,594.04,585.96,588.13,4827.98,2846572.57
736186.0,BTCUSD,588.13,601.09,583.29,593.24,9234.0,5457584.82
736187.0,BTCUSD,593.24,599.99,585.6,589.22,5030.02,2979021.94
736188.0,BTCUSD,589.22,590.09,583.62,587.82,3855.08,2264521.86
736189.0,BTCUSD,587.82,589.5,586.0,586.0,2839.55,1669101.73
736190.0,BTCUSD,586.0,586.55,565.19,572.43,4071.02,2343107.33
736191.0,BTCUSD,572.43,575.0,561.56,568.09,4407.58,2508272.91
736192.0,BTCUSD,568.09,581.99,566.09,581.97,4584.07,2630165.08
736193.0,BTCUSD,581.97,581.99,569.67,573.83,4431.2,2549689.52
736194.0,BTCUSD,573.83,576.99,573.0,573.99,3833.7,2204947.25
736195.0,BTCUSD,573.99,576.99,572.68,574.49,3838.87,2207140.16
736196.0,BTCUSD,574.49,583.21,572.38,583.21,3667.93,2121339.89
736197.0,BTCUSD,583.21,583.99,579.34,580.65,2477.96,1441463.26
736198.0,BTCUSD,580.65,586.99,579.22,585.12,4431.22,2584764.31
736199.0,BTCUSD,585.12,586.77,577.47,582.58,5095.11,2967258.3
736200.0,BTCUSD,582.58,582.68,575.29,578.92,3811.25,2208611.93
736201.0,BTCUSD,578.92,579.03,573.12,576.16,4119.58,2371117.85
736202.0,BTCUSD,576.16,579.86,574.85,578.89,3331.47,1925178.92
736203.0,BTCUSD,578.89,579.45,568.95,570.42,3037.12,1743045.86
736204.0,BTCUSD,570.42,574.99,569.65,574.83,2562.59,1466972.43
736205.0,BTCUSD,574.83,577.73,571.24,573.0,4541.78,2607534.39
736206.0,BTCUSD,573.0,576.83,572.53,574.79,4160.45,2391387.06
736207.0,BTCUSD,574.79,575.15,569.21,571.59,4385.72,2510270.46
736208.0,BTCUSD,571.59,573.32,568.12,571.96,5080.94,2902643.32
736209.0,BTCUSD,571.96,577.97,570.0,575.38,4869.74,2795447.84
736210.0,BTCUSD,575.38,600.99,574.67,600.58,4728.62,2763385.93
736211.0,BTCUSD,600.58,617.13,597.52,611.82,4608.39,2804791.32
736212.0,BTCUSD,611.82,611.99,601.63,606.19,2988.3,1814485.21
736213.0,BTCUSD,606.19,612.8,605.47,612.37,4143.07,2524594.99
736214.0,BTCUSD,612.37,618.53,609.21,614.59,4593.72,2819296.64
736215.0,BTCUSD,614.59,631.3,613.43,628.77,5252.72,3278225.35
736216.0,BTCUSD,628.77,628.77,618.25,622.6,4453.85,2772916.5
736217.0,BTCUSD,622.6,626.54,620.59,625.1,2734.98,1705058.58
736218.0,BTCUSD,625.1,630.11,591.8,607.25,4323.03,2664770.82
736219.0,BTCUSD,607.25,609.45,603.0,607.48,3922.28,2380333.51
736220.0,BTCUSD,607.48,609.99,605.16,608.24,3853.46,2342874.14
736221.0,BTCUSD,608.24,611.99,607.59,608.95,3746.32,2284331.22
736222.0,BTCUSD,608.95,609.49,603.85,607.01,3809.3,2315135.76
736223.0,BTCUSD,607.01,608.1,603.15,607.75,4232.67,2568415.72
736224.0,BTCUSD,607.75,608.99,604.0,607.83,2874.48,1746050.77
736225.0,BTCUSD,607.83,611.93,607.22,610.99,3099.56,1888621.18
736226.0,BTCUSD,610.99,612.46,607.4,608.94,3011.09,1835075.42
736227.0,BTCUSD,608.94,609.88,607.15,608.98,4275.58,2602065.54
736228.0,BTCUSD,608.98,609.92,592.63,596.95,5205.29,3115266.96
736229.0,BTCUSD,596.95,598.54,594.78,595.25,3983.13,2376886.2
736230.0,BTCUSD,595.25,603.3,595.14,602.68,3773.33,2262379.54
736231.0,BTCUSD,602.68,605.94,601.08,603.69,2661.79,1607181.22
736232.0,BTCUSD,603.69,605.99,599.42,601.35,2528.64,1522742.99
736233.0,BTCUSD,601.35,607.99,600.02,606.82,4220.87,2556428.88
736234.0,BTCUSD,606.82,607.54,601.38,605.3,4356.03,2635285.4
736235.0,BTCUSD,605.3,606.0,603.18,604.98,3650.93,2207748.0
736236.0,BTCUSD,604.98,606.89,603.56,605.07,4060.87,2458807.98
736237.0,BTCUSD,605.07,607.65,604.92,607.65,4626.36,2803982.57
736238.0,BTCUSD,607.65,617.19,607.6,616.0,3487.91,2140381.54
736239.0,BTCUSD,616.0,616.0,608.66,612.41,2898.23,1775073.57
736240.0,BTCUSD,612.41,615.24,610.7,612.95,4282.64,2624932.5
736241.0,BTCUSD,612.95,613.23,606.93,609.25,4959.1,3027774.37
736242.0,BTCUSD,609.25,614.24,609.22,613.35,4427.98,2709843.55
736243.0,BTCUSD,613.35,613.44,610.3,611.83,3868.36,2369472.57
736244.0,BTCUSD,611.83,618.7,609.89,617.32,5081.4,3125858.04
736245.0,BTCUSD,617.32,620.0,617.1,619.59,2798.31,1731592.52
736246.0,BTCUSD,619.59,619.59,617.0,617.58,2294.62,1418866.11
736247.0,BTCUSD,617.58,619.2,615.46,618.31,3855.57,2380713.85
736248.0,BTCUSD,618.31,643.83,618.08,643.83,6127.14,3870511.76
736249.0,BTCUSD,643.83,647.03,631.91,636.92,4493.04,2871479.02
736250.0,BTCUSD,636.92,639.85,632.0,635.86,3867.82,2461476.07
736251.0,BTCUSD,635.86,639.99,624.08,638.0,4411.45,2802101.88
736252.0,BTCUSD,638.0,639.99,636.0,637.51,684.15,436821.9
736253.0,BTCUSD,637.51,643.91,637.51,642.53,2461.82,1579872.51
736254.0,BTCUSD,642.53,643.47,636.27,638.96,3898.77,2493378.81
736255.0,BTCUSD,638.96,640.0,632.15,634.97,4078.62,2598863.48
736256.0,BTCUSD,634.97,636.99,625.6,629.68,4495.62,2837107.66
736257.0,BTCUSD,629.68,629.99,626.01,627.83,4066.85,2555702.95
736258.0,BTCUSD,627.83,633.41,627.5,629.76,4216.33,2655664.75
736259.0,BTCUSD,629.76,658.0,629.32,655.0,4535.76,2917971.98
736260.0,BTCUSD,655.0,655.8,645.33,650.54,3031.31,1974217.69
736261.0,BTCUSD,650.54,652.93,645.81,649.75,3631.3,2357292.33
736262.0,BTCUSD,649.75,657.5,648.99,649.07,4776.95,3123004.67
736263.0,BTCUSD,649.07,678.0,649.07,674.0,5829.22,3880856.87
736264.0,BTCUSD,674.0,692.01,673.28,685.57,6528.32,4465307.96
736265.0,BTCUSD,685.57,692.41,683.2,689.65,4606.4,3168209.12
736266.0,BTCUSD,689.65,725.64,688.89,717.9,6530.77,4645482.26
736267.0,BTCUSD,717.9,718.0,692.04,697.65,3731.47,2630815.45
736268.0,BTCUSD,697.65,709.68,681.01,699.68,4483.62,3133094.23
736269.0,BTCUSD,699.68,737.5,695.74,731.16,6901.4,4982875.37
736270.0,BTCUSD,731.16,735.5,720.0,735.5,4900.69,3560421.63
736271.0,BTCUSD,735.5,746.16,672.06,688.93,10308.26,7355902.02
736272.0,BTCUSD,688.93,708.33,683.8,705.7,5339.37,3732823.45
736273.0,BTCUSD,705.7,707.99,697.72,706.9,2994.26,2110536.08
736274.0,BTCUSD,706.9,719.83,705.86,716.83,2954.12,2103012.77
736275.0,BTCUSD,716.83,718.2,701.35,706.82,4063.11,2875930.33
736276.0,BTCUSD,706.82,716.45,704.16,712.57,4426.48,3141454.62
736277.0,BTCUSD,712.57,747.26,710.05,721.0,11991.35,8761367.79
736278.0,BTCUSD,721.0,723.61,705.84,712.28,4382.38,3129512.48
736279.0,BTCUSD,712.28,718.99,711.56,714.77,3334.54,2384291.54
736280.0,BTCUSD,714.77,716.99,702.42,704.67,3125.27,2215860.74
736281.0,BTCUSD,704.67,705.94,685.7,703.98,4166.31,2902831.61
736282.0,BTCUSD,703.98,708.57,695.07,705.52,4797.58,3370257.82
736283.0,BTCUSD,705.52,716.3,671.23,712.41,4403.4,3120205.49
736284.0,BTCUSD,712.41,743.8,710.0,737.55,6034.32,4395006.2
736285.0,BTCUSD,737.55,750.01,729.01,736.57,4124.02,3062565.11
736286.0,BTCUSD,736.57,751.0,728.89,747.8,4804.44,3566841.04
736287.0,BTCUSD,747.8,752.3,738.0,750.38,2981.81,2231496.42
